date,grade,qualifier,prize,auction_house,seller,sale_type,psa_certification,img_url,lot_url
10/3/2019,9.0,,2375.0,eBay,race4lf267,Auction,19986061,https://d1w8cc2yygc27j.cloudfront.net/1449346839481627210/-701242332002684218.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2997142
9/29/2019,4.0,,1161.0,eBay,bdf.60,Auction,43662164,https://d1w8cc2yygc27j.cloudfront.net/3825334437602098412/7925757235549762611.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2982685
9/29/2019,9.0,,5702.0,eBay,duckfamilyfarms,Auction,24766393,https://d1w8cc2yygc27j.cloudfront.net/-5252977375393769624/-4509372680435368742.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2983557
9/26/2019,8.0,,3050.0,eBay,sp00nfair,Auction,28753705,https://d1w8cc2yygc27j.cloudfront.net/5301238770844204083/8573696850569369581.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2976503
9/25/2019,9.0,,5500.0,eBay,pwcc_auctions,Auction,28977389,https://d1w8cc2yygc27j.cloudfront.net/-7793109000361192354/-8667006108121865027.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2973804
9/25/2019,7.0,,1660.0,eBay,pwcc_auctions,Auction,43330182,https://d1w8cc2yygc27j.cloudfront.net/-1933206970907632832/3001305287582935772.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2974405
9/25/2019,9.0,,6499.99,eBay,unclesamsantiques,Best Offer,28591894,https://d1w8cc2yygc27j.cloudfront.net/-4952482809943004069/1436720157862391279.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2976243
9/22/2019,8.0,,3203.08,eBay,raisedbywolves67,Auction,43431000,https://d1w8cc2yygc27j.cloudfront.net/5721649877982090075/456190170993576329.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2963580
9/21/2019,9.0,,5622.84,eBay,tannah12,Auction,21330642,https://d1w8cc2yygc27j.cloudfront.net/9164988740353149487/7627203850717766878.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2961651
9/16/2019,8.0,,2800.0,eBay,mikevan36,Auction,41364268,https://d1w8cc2yygc27j.cloudfront.net/4578752162052292264/-1093738428528625641.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2951788
9/15/2019,8.0,,2900.0,eBay,adrenalinejunkie1189,Auction,27378527,https://d1w8cc2yygc27j.cloudfront.net/-3986021484447911632/-3000246777489117746.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2947635
9/13/2019,5.0,,1251.1,eBay,sanda-davi,Auction,28400235,https://d1w8cc2yygc27j.cloudfront.net/-3705110126549131415/-7398392065283917578.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2944117
9/13/2019,8.0,,3150.0,eBay,sp00nfair,Auction,28753705,https://d1w8cc2yygc27j.cloudfront.net/-1108506152101434684/8573696850569369581.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2942138
9/6/2019,6.0,,1649.0,eBay,evolution5oz,Buy It Now,30348080,https://d1w8cc2yygc27j.cloudfront.net/-65241238509766285/7232147673152913893.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2934883
8/31/2019,7.0,,1950.0,eBay,balbimeyer,Auction,44372011,https://d1w8cc2yygc27j.cloudfront.net/8578805993713465283/-2281585067002292302.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2916674
8/25/2019,9.0,,5100.0,eBay,pwcc_auctions,Auction,18459353,https://d1w8cc2yygc27j.cloudfront.net/4925254911467352571/2676641294822784930.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2903270
8/24/2019,6.0,,1575.0,eBay,joycengla,Auction,44397801,https://d1w8cc2yygc27j.cloudfront.net/-2655043830453771138/-3501297221355144900.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2898379
8/23/2019,7.0,,2230.0,eBay,highway2hughes,Auction,43783426,https://d1w8cc2yygc27j.cloudfront.net/4374815011901820805/-1947091468059886941.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2897241
8/14/2019,8.0,,2650.0,eBay,b9fun2play,Buy It Now,4214211,https://d1w8cc2yygc27j.cloudfront.net/-4972771972300127545/-1670822948916677612.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2881568
8/13/2019,8.0,,2275.0,eBay,mikesales89,Auction,17736187,https://d1w8cc2yygc27j.cloudfront.net/7304521783324278257/-2697579556578313230.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2866235
8/8/2019,8.0,,3501.9,eBay,raisedbywolves67,Auction,43431000,https://d1w8cc2yygc27j.cloudfront.net/-3412270931077136469/456190170993576329.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2852598
8/6/2019,8.0,,3250.0,eBay,mikevan36,Auction,41364268,https://d1w8cc2yygc27j.cloudfront.net/-2991131725109123835/-1093738428528625641.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2847033
8/2/2019,6.0,,1550.0,eBay,jinst,Auction,43859854,https://d1w8cc2yygc27j.cloudfront.net/6383482847059138712/1369388147704287579.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/2843000
